Date,Open,High,Low,Close,Volume,Adj Close
2001-03-26,64.34,65.7,63.74,63.85,6463,63.85
2001-03-27,64.67,65.81,61.6,65.81,6224,65.81
2001-03-28,63.65,64.15,63.38,64.15,7862,64.15
2001-03-29,65.66,66.91,63.0,66.24,7181,66.24
2001-03-30,70.78,71.28,68.69,71.0,5047,71.0
2001-03-31,71.07,72.71,68.01,71.82,2201,71.82
2001-04-01,71.51,72.76,69.74,70.62,5247,70.62
2001-04-02,74.28,77.22,71.31,77.22,5007,77.22
2001-04-03,79.91,81.76,78.94,81.76,8370,81.76
2001-04-04,82.45,86.42,81.38,81.94,5684,81.94
2001-04-05,85.48,86.31,84.55,85.54,6116,85.54
2001-04-06,80.34,80.92,78.03,80.92,4591,80.92
2001-04-07,85.21,86.15,84.91,85.1,4096,85.1
2001-04-08,85.11,87.38,83.87,86.06,3391,86.06
2001-04-09,87.53,88.04,85.89,87.48,5909,87.48
2001-04-10,86.35,86.76,84.86,86.09,1902,86.09
2001-04-11,84.96,85.47,84.48,84.87,5958,84.87
2001-04-12,86.29,88.7,84.21,85.56,4296,85.56
2001-04-13,83.37,84.29,83.01,84.27,3885,84.27
2001-04-14,82.98,83.84,81.28,83.84,1428,83.84
2001-04-15,83.27,83.79,77.88,83.79,2991,83.79
2001-04-16,82.71,84.09,81.05,84.09,3900,84.09
2001-04-17,83.54,87.01,82.89,86.28,6628,86.28
2001-04-18,87.43,88.22,83.58,87.01,6690,87.01
2001-04-19,86.21,88.08,82.81,88.08,4875,88.08
2001-04-20,89.8,93.21,87.96,92.15,4452,92.15
2001-04-21,91.51,95.32,88.26,94.84,4681,94.84
2001-04-22,94.67,97.63,92.34,95.0,2805,95.0
2001-04-23,92.05,92.05,90.23,90.98,3903,90.98
2001-04-24,92.09,92.53,89.65,91.32,3564,91.32
2001-04-25,91.45,92.17,90.39,92.17,2795,92.17
2001-04-26,93.74,94.36,92.06,92.41,6069,92.41
2001-04-27,94.55,95.47,90.38,93.67,4937,93.67
2001-04-28,91.39,92.72,90.8,91.11,523,91.11
2001-04-29,86.56,87.48,81.07,85.81,3947,85.81
2001-04-30,88.4,89.16,85.2,85.2,6536,85.2
2001-05-01,85.88,93.74,81.72,88.47,4425,88.47
2001-05-02,89.02,89.87,87.88,89.52,1965,89.52
2001-05-03,90.81,93.07,89.91,92.7,3929,92.7
2001-05-04,93.05,95.82,91.68,95.82,4648,95.82
2001-05-05,97.21,99.8,95.77,98.32,4610,98.32
2001-05-06,98.24,98.75,98.01,98.56,8156,98.56
2001-05-07,100.97,102.4,99.19,102.4,6752,102.4
2001-05-08,105.05,105.51,101.77,104.46,6993,104.46
2001-05-09,103.84,104.23,102.12,102.12,5170,102.12
2001-05-10,96.05,99.31,93.64,97.21,5933,97.21
2001-05-11,99.78,103.28,97.92,99.43,7271,99.43
2001-05-12,96.8,98.02,95.22,95.22,7446,95.22
2001-05-13,94.88,96.02,91.23,95.28,1175,95.28
2001-05-14,94.46,98.43,92.64,94.62,7527,94.62
2001-05-15,93.2,95.1,92.67,95.1,6464,95.1
2001-05-16,94.85,96.78,94.61,95.0,2739,95.0
2001-05-17,100.58,101.78,100.26,100.26,3096,100.26
2001-05-18,100.54,103.03,99.87,100.31,1184,100.31
2001-05-19,98.38,102.16,96.38,96.38,5972,96.38
2001-05-20,93.83,95.81,93.64,95.81,2425,95.81
2001-05-21,92.73,94.8,88.48,88.48,4097,88.48
2001-05-22,90.18,91.91,89.36,91.91,1260,91.91
2001-05-23,91.23,92.13,90.21,91.28,23,91.28
2001-05-24,90.19,92.16,90.08,90.86,4314,90.86
2001-05-25,90.72,91.14,89.5,90.96,3826,90.96
2001-05-26,91.77,95.87,89.45,91.26,5850,91.26
2001-05-27,92.97,94.39,91.79,91.79,8469,91.79
2001-05-28,89.8,90.21,87.4,89.21,5634,89.21
2001-05-29,88.5,89.56,85.47,88.98,8509,88.98
2001-05-30,89.13,91.68,86.59,91.68,5404,91.68
2001-05-31,94.58,98.22,93.03,95.41,5468,95.41
2001-06-01,95.51,95.79,91.58,93.84,4628,93.84
2001-06-02,94.43,96.87,90.53,94.64,1364,94.64
2001-06-03,96.12,98.03,94.39,98.03,7083,98.03
2001-06-04,99.14,100.42,97.72,100.42,8298,100.42
2001-06-05,102.2,103.06,99.61,103.06,5901,103.06
2001-06-06,98.73,99.3,96.92,96.92,5777,96.92
2001-06-07,97.33,99.81,95.23,99.81,4032,99.81
2001-06-08,98.83,99.94,98.55,99.94,1181,99.94
2001-06-09,102.61,103.44,102.43,102.56,1537,102.56
2001-06-10,105.57,106.45,103.66,104.04,5946,104.04
2001-06-11,103.92,108.18,103.02,103.02,5864,103.02
2001-06-12,103.61,105.03,102.26,102.26,6683,102.26
2001-06-13,100.07,100.82,97.62,97.62,2525,97.62
2001-06-14,98.51,99.19,97.29,99.19,4081,99.19
2001-06-15,97.22,100.73,96.44,97.46,4806,97.46
2001-06-16,96.16,97.37,93.52,97.32,2995,97.32
2001-06-17,95.08,96.08,93.13,95.85,6956,95.85
2001-06-18,96.35,98.34,94.79,98.34,2606,98.34
2001-06-19,100.58,104.24,99.76,101.64,9563,101.64
2001-06-20,99.64,103.4,96.82,96.82,4255,96.82
2001-06-21,97.78,99.7,97.34,99.7,3095,99.7
2001-06-22,97.96,99.62,96.16,98.64,7366,98.64
2001-06-23,97.12,100.16,95.65,99.79,1686,99.79
2001-06-24,98.37,99.82,96.27,99.51,7741,99.51
2001-06-25,101.04,103.02,99.35,102.92,6558,102.92
2001-06-26,102.63,106.68,100.49,105.5,2439,105.5
2001-06-27,106.38,108.89,106.01,107.79,5024,107.79
2001-06-28,112.69,114.81,112.34,113.85,5882,113.85
2001-06-29,112.49,116.21,111.29,112.94,6277,112.94
2001-06-30,115.24,115.54,113.48,114.17,7373,114.17
2001-07-01,116.93,118.69,115.12,118.69,6330,118.69
2001-07-02,122.13,123.1,121.67,123.1,4568,123.1
2001-07-03,121.79,123.83,119.96,123.83,7340,123.83
2001-07-04,124.14,125.24,122.41,124.18,695,124.18
2001-07-05,125.15,128.16,124.49,124.84,3744,124.84
2001-07-06,124.97,129.94,122.41,125.48,2585,125.48
2001-07-07,124.16,126.05,121.86,125.87,5677,125.87
2001-07-08,124.1,126.15,121.9,125.69,6064,125.69
2001-07-09,127.3,127.97,124.93,127.97,9172,127.97
2001-07-10,125.76,126.59,124.29,124.29,7243,124.29
2001-07-11,129.03,130.83,125.93,129.41,7207,129.41
2001-07-12,130.36,131.61,128.18,131.61,6827,131.61
2001-07-13,129.32,130.47,126.52,127.3,2268,127.3
2001-07-14,127.26,130.85,125.85,126.89,2947,126.89
2001-07-15,128.87,132.13,128.3,131.26,6357,131.26
2001-07-16,130.72,131.41,129.87,130.84,3812,130.84
2001-07-17,130.55,134.8,129.08,129.08,2693,129.08
2001-07-18,124.81,127.74,123.39,127.74,3948,127.74
2001-07-19,128.29,128.55,126.5,126.5,7901,126.5
2001-07-20,129.27,131.32,127.83,127.83,6011,127.83
2001-07-21,127.45,129.83,127.03,128.99,7211,128.99
2001-07-22,127.46,127.66,125.73,127.66,1846,127.66
2001-07-23,126.02,126.17,122.08,123.94,6011,123.94
2001-07-24,128.06,128.91,127.07,128.91,5390,128.91
2001-07-25,128.93,134.0,127.57,129.12,4555,129.12
2001-07-26,132.88,133.68,128.89,131.63,3899,131.63
2001-07-27,131.76,132.17,129.17,130.96,3785,130.96
2001-07-28,131.02,132.61,127.46,132.61,5505,132.61
2001-07-29,135.6,137.81,134.67,137.62,6044,137.62
2001-07-30,138.56,140.34,136.65,136.65,2423,136.65
2001-07-31,137.31,139.69,137.02,139.69,6390,139.69
2001-08-01,137.35,138.96,136.58,136.73,4044,136.73
2001-08-02,134.16,137.24,128.3,137.24,7177,137.24
2001-08-03,136.49,139.34,133.1,139.34,5313,139.34
2001-08-04,141.47,144.15,140.65,141.67,4090,141.67
2001-08-05,141.19,141.35,139.6,139.6,3565,139.6
2001-08-06,137.52,141.73,135.21,139.6,4395,139.6
2001-08-07,134.21,134.34,132.19,133.44,8060,133.44
2001-08-08,134.3,137.5,133.65,133.98,5992,133.98
2001-08-09,133.17,137.04,131.54,133.1,4633,133.1
2001-08-10,132.97,134.23,132.88,133.05,3996,133.05
2001-08-11,130.47,130.59,129.47,129.67,7441,129.67
2001-08-12,128.77,132.27,127.9,129.48,3408,129.48
2001-08-13,130.97,135.41,127.23,127.23,3068,127.23
2001-08-14,130.2,133.3,129.8,133.3,1336,133.3
2001-08-15,131.95,135.66,130.09,130.09,9191,130.09
2001-08-16,133.62,135.24,133.38,133.38,5661,133.38
2001-08-17,136.72,138.87,133.97,137.19,6374,137.19
2001-08-18,139.56,139.64,137.21,137.21,5693,137.21
2001-08-19,141.32,141.5,140.04,141.5,4773,141.5
2001-08-20,139.02,140.81,134.64,140.81,6916,140.81
2001-08-21,141.03,143.18,140.58,142.38,4405,142.38
2001-08-22,145.17,145.6,142.63,145.6,3336,145.6
2001-08-23,143.92,146.05,139.67,145.91,8840,145.91
2001-08-24,143.5,146.09,142.11,142.12,7479,142.12
2001-08-25,141.87,143.07,137.26,139.65,7518,139.65
2001-08-26,141.45,143.47,140.78,141.11,3352,141.11
2001-08-27,140.7,140.7,139.13,139.51,3440,139.51
2001-08-28,141.0,141.83,140.93,141.17,4641,141.17
2001-08-29,142.31,143.78,140.34,141.88,7389,141.88
2001-08-30,142.98,143.69,139.03,143.05,8795,143.05
2001-08-31,140.74,142.27,137.66,139.79,6192,139.79
2001-09-01,138.41,139.89,137.56,138.81,4321,138.81
2001-09-02,139.48,140.4,138.49,139.21,3020,139.21
2001-09-03,138.73,140.96,138.22,139.05,6565,139.05
2001-09-04,138.4,139.5,137.16,137.16,5298,137.16
2001-09-05,137.89,142.06,137.57,141.21,4279,141.21
2001-09-06,139.94,140.56,137.55,138.05,6462,138.05
2001-09-07,139.16,140.47,137.1,140.47,2713,140.47
2001-09-08,142.08,142.22,141.85,141.85,7383,141.85
2001-09-09,141.12,142.97,140.77,142.97,6206,142.97
2001-09-10,142.51,143.04,139.96,142.28,6066,142.28
2001-09-11,144.57,146.69,142.83,144.1,3856,144.1
2001-09-12,145.23,147.41,143.1,147.41,3167,147.41
2001-09-13,145.66,147.69,144.62,147.69,5848,147.69
2001-09-14,147.05,149.69,143.86,143.86,7025,143.86
2001-09-15,145.16,149.78,144.8,145.0,6991,145.0
2001-09-16,147.59,151.16,146.34,148.46,5993,148.46
2001-09-17,153.81,157.41,146.86,153.81,3343,153.81
2001-09-18,149.85,151.43,149.16,149.16,4681,149.16
2001-09-19,147.74,149.17,146.7,148.23,5336,148.23
2001-09-20,146.15,150.5,145.79,148.29,2051,148.29
2001-09-21,147.28,149.79,146.24,146.24,1062,146.24
2001-09-22,147.47,148.03,147.43,147.95,4977,147.95
2001-09-23,146.74,147.19,145.28,145.28,7607,145.28
2001-09-24,146.33,148.33,145.16,145.16,3480,145.16
2001-09-25,141.85,145.51,138.74,138.74,4827,138.74
2001-09-26,138.27,140.36,135.93,138.97,3898,138.97
2001-09-27,139.16,140.04,136.55,140.04,4175,140.04
2001-09-28,140.43,140.45,139.78,140.19,5424,140.19
2001-09-29,137.69,140.47,134.49,135.87,5318,135.87
2001-09-30,134.34,135.32,130.4,135.32,6621,135.32
2001-10-01,133.54,135.26,131.65,131.65,1413,131.65
2001-10-02,130.82,131.61,128.45,130.22,5538,130.22
2001-10-03,130.22,131.56,127.88,128.46,5975,128.46
2001-10-04,131.06,132.61,130.0,132.61,2154,132.61
2001-10-05,130.48,132.95,129.02,129.02,4379,129.02
2001-10-06,127.44,129.85,124.7,129.85,6656,129.85
2001-10-07,131.8,132.1,128.94,131.02,5987,131.02
2001-10-08,133.05,133.79,130.96,130.96,6182,130.96
2001-10-09,129.42,130.32,127.84,129.4,4568,129.4
2001-10-10,128.3,128.94,124.99,128.51,6992,128.51
2001-10-11,125.8,128.0,122.85,124.7,7383,124.7
2001-10-12,126.72,129.78,126.32,127.17,5351,127.17
2001-10-13,123.04,123.17,119.74,119.74,4675,119.74
2001-10-14,120.45,121.84,119.25,119.25,1183,119.25
2001-10-15,118.97,121.76,117.55,119.61,5759,119.61
2001-10-16,118.44,121.77,116.55,120.86,4355,120.86
2001-10-17,122.8,123.98,120.68,120.68,5437,120.68
2001-10-18,122.28,125.28,122.09,122.15,6096,122.15
2001-10-19,124.02,127.73,123.5,123.5,1776,123.5
2001-10-20,122.8,124.72,121.03,121.03,5344,121.03
2001-10-21,123.14,124.92,121.62,123.23,5776,123.23
2001-10-22,125.06,125.76,123.52,125.63,7460,125.63
2001-10-23,123.24,124.07,121.42,124.05,5856,124.05
2001-10-24,122.85,126.13,121.18,126.13,6141,126.13
2001-10-25,124.66,126.34,124.18,126.34,5372,126.34
2001-10-26,125.82,125.92,124.28,124.91,5726,124.91
2001-10-27,124.58,128.61,122.0,123.99,2795,123.99
2001-10-28,124.73,125.48,124.34,125.48,7894,125.48
2001-10-29,126.1,130.82,122.81,130.82,2753,130.82
2001-10-30,130.27,133.15,129.17,133.15,3450,133.15
2001-10-31,129.54,133.49,126.44,126.44,5056,126.44
2001-11-01,122.13,125.41,120.83,120.83,4937,120.83
2001-11-02,121.1,123.84,117.05,117.05,3740,117.05
2001-11-03,116.39,116.43,113.58,114.91,5397,114.91
2001-11-04,114.46,115.42,113.07,113.69,4823,113.69
2001-11-05,117.31,121.02,115.75,116.3,4363,116.3
2001-11-06,114.6,117.8,113.0,115.9,2167,115.9
2001-11-07,112.17,113.79,110.26,112.95,4556,112.95
2001-11-08,112.56,112.97,110.14,110.14,5599,110.14
2001-11-09,111.79,113.2,106.17,111.64,5786,111.64
2001-11-10,110.25,111.17,108.72,108.72,5412,108.72
2001-11-11,111.87,113.8,111.4,113.0,5558,113.0
2001-11-12,111.25,113.24,109.99,111.54,5594,111.54
2001-11-13,109.69,110.83,107.38,107.38,4710,107.38
2001-11-14,106.54,107.27,102.53,105.96,4388,105.96
2001-11-15,106.88,110.24,103.06,108.85,4551,108.85
2001-11-16,110.61,112.89,108.96,108.96,7841,108.96
2001-11-17,108.84,111.31,106.78,109.74,3820,109.74
2001-11-18,109.51,112.51,107.95,111.53,6772,111.53
2001-11-19,111.53,112.12,108.82,111.23,5463,111.23
2001-11-20,113.13,116.25,110.07,115.58,4254,115.58
2001-11-21,114.15,115.06,112.07,113.24,4725,113.24
2001-11-22,115.26,115.87,113.06,113.93,8597,113.93
2001-11-23,113.29,114.9,113.29,114.9,7543,114.9
2001-11-24,114.48,115.82,113.81,115.82,5008,115.82
2001-11-25,117.88,118.64,115.6,115.6,261,115.6
2001-11-26,116.33,117.36,115.84,116.24,7255,116.24
2001-11-27,116.03,118.01,115.6,116.82,4045,116.82
2001-11-28,115.57,115.59,114.61,115.16,1327,115.16
2001-11-29,114.7,116.17,114.2,116.17,3576,116.17
2001-11-30,108.46,108.94,106.53,109.98,4649,109.98
2001-12-01,110.96,111.57,107.33,110.44,5556,110.44
2001-12-02,109.0,110.17,108.04,109.54,9698,109.54
2001-12-03,107.9,108.3,107.11,108.3,7568,108.3
2001-12-04,102.25,103.24,99.9,99.9,1015,99.9
2001-12-05,101.17,103.35,99.19,99.71,5221,99.71
2001-12-06,42.75,44.23,34.19,41.04,2747,41.04
2001-12-07,40.25,41.85,36.54,40.32,6116,40.32
2001-12-08,43.8,44.44,40.19,40.21,6689,40.21
2001-12-09,40.79,43.59,39.75,43.59,5839,43.59
2001-12-10,44.15,47.29,41.43,43.23,6008,43.23
2001-12-11,39.51,42.38,38.82,41.69,4843,41.69
2001-12-12,38.46,39.64,37.06,38.49,1913,38.49
2001-12-13,39.92,41.53,39.81,41.53,5421,41.53
2001-12-14,41.41,41.87,39.34,40.15,7848,40.15
2001-12-15,39.53,41.52,38.95,40.66,4416,40.66
2001-12-16,40.79,41.37,36.8,39.11,6858,39.11
2001-12-17,38.58,41.3,35.55,35.55,4797,35.55
2001-12-18,33.87,37.01,33.14,37.01,1976,37.01
2001-12-19,39.82,41.37,39.13,39.13,5371,39.13
2001-12-20,42.45,43.47,40.22,40.22,4583,40.22
2001-12-21,41.87,43.98,40.4,40.4,3414,40.4
2001-12-22,38.87,40.82,36.91,36.91,1804,36.91
2001-12-23,36.01,36.41,35.08,36.08,1508,36.08
2001-12-24,37.26,38.08,35.25,35.57,7255,35.57
2001-12-25,35.71,37.54,35.49,37.54,2846,37.54
2001-12-26,36.53,39.08,34.73,39.08,4196,39.08
2001-12-27,39.87,41.38,39.47,40.58,3708,40.58
2001-12-28,37.51,41.63,36.87,38.92,5383,38.92
2001-12-29,43.33,44.64,43.26,43.26,1835,43.26
2001-12-30,41.1,45.17,40.72,40.72,1654,40.72
2001-12-31,41.89,42.78,41.24,42.78,6360,42.78
2002-01-01,42.98,43.53,40.59,42.08,9195,42.08
2002-01-02,41.05,42.39,38.43,38.43,3907,38.43
2002-01-03,36.32,38.31,32.76,32.76,9084,32.76
2002-01-04,32.96,33.28,31.96,31.96,5395,31.96
2002-01-05,30.55,31.92,27.68,30.76,6170,30.76
2002-01-06,32.2,33.46,31.14,33.46,2284,33.46
2002-01-07,31.18,33.34,29.29,31.91,7143,31.91
2002-01-08,30.33,30.58,28.63,30.15,4230,30.15
2002-01-09,31.67,33.01,30.09,30.09,3,30.09
2002-01-10,30.79,31.32,26.89,30.27,563,30.27
2002-01-11,32.46,34.97,30.57,31.11,2734,31.11
2002-01-12,31.39,31.59,28.72,28.72,539,28.72
2002-01-13,29.72,31.48,28.33,31.48,4454,31.48
2002-01-14,31.05,33.76,30.6,31.88,6360,31.88
2002-01-15,29.62,31.38,29.42,30.34,7993,30.34
2002-01-16,29.75,32.05,29.16,31.65,5577,31.65
2002-01-17,29.33,32.44,28.01,31.12,8698,31.12
2002-01-18,33.38,34.66,31.07,34.66,5835,34.66
2002-01-19,35.07,37.01,32.5,37.01,6088,37.01
2002-01-20,38.96,39.88,36.87,36.87,7107,36.87
2002-01-21,34.62,36.31,33.51,34.57,1810,34.57
2002-01-22,35.12,36.88,35.12,35.72,3084,35.72
2002-01-23,34.31,36.02,30.95,33.1,7153,33.1
2002-01-24,29.4,31.32,26.7,27.03,5825,27.03
2002-01-25,30.19,31.57,29.66,31.18,4860,31.18
2002-01-26,30.53,31.71,28.66,30.26,3174,30.26
2002-01-27,30.17,30.87,28.38,29.44,7148,29.44
2002-01-28,31.47,33.83,29.18,29.39,6527,29.39
2002-01-29,29.72,30.48,27.83,30.48,3243,30.48
2002-01-30,31.64,32.08,31.04,31.31,6532,31.31
2002-01-31,30.97,34.61,29.78,31.53,6168,31.53
2002-02-01,31.3,33.39,30.84,33.39,6678,33.39
2002-02-02,34.65,34.81,33.14,33.14,5720,33.14
2002-02-03,32.39,34.54,28.96,31.05,5438,31.05
2002-02-04,32.35,34.53,29.89,34.53,5028,34.53
2002-02-05,33.18,34.8,32.02,32.06,4556,32.06
2002-02-06,30.91,32.04,29.25,31.22,3030,31.22
2002-02-07,31.6,33.14,29.22,33.14,6837,33.14
2002-02-08,31.68,32.9,31.29,32.5,656,32.5
2002-02-09,32.56,33.19,29.98,33.19,7620,33.19
2002-02-10,33.23,36.5,30.61,31.59,4492,31.59
2002-02-11,31.14,32.52,29.47,31.25,960,31.25
2002-02-12,33.87,35.59,33.25,35.59,675,35.59
2002-02-13,35.51,36.41,32.05,34.18,6543,34.18
2002-02-14,35.52,37.16,34.05,37.16,5850,37.16
2002-02-15,33.8,34.58,32.13,32.79,828,32.79
2002-02-16,33.22,37.26,27.56,34.44,5257,34.44
2002-02-17,34.69,35.96,31.45,32.6,4930,32.6
2002-02-18,29.89,30.38,28.63,29.95,6246,29.95
2002-02-19,32.44,33.07,30.56,32.81,3395,32.81
2002-02-20,35.63,36.76,34.69,36.71,4684,36.71
2002-02-21,36.26,37.97,36.19,37.23,1737,37.23
2002-02-22,37.67,39.31,35.74,38.71,7211,38.71
2002-02-23,40.56,42.76,39.4,42.76,3601,42.76
2002-02-24,41.02,42.61,38.86,38.86,4034,38.86
2002-02-25,38.81,40.71,37.76,38.53,4603,38.53
2002-02-26,40.18,40.43,38.69,38.69,2109,38.69
2002-02-27,40.31,42.42,40.06,42.42,4031,42.42
2002-02-28,44.32,45.53,43.13,44.93,5713,44.93
2002-03-01,45.07,49.85,42.7,46.16,5223,46.16
2002-03-02,48.43,48.48,47.82,48.31,1340,48.31
2002-03-03,48.49,51.67,46.7,46.7,4900,46.7
2002-03-04,44.85,45.43,42.93,43.66,5068,43.66
2002-03-05,41.28,42.32,40.29,41.28,5829,41.28
2002-03-06,44.35,44.63,42.18,43.05,5195,43.05
2002-03-07,45.13,45.6,44.31,44.33,5589,44.33
2002-03-08,41.97,43.3,40.07,40.07,6337,40.07
2002-03-09,41.6,43.59,39.83,39.83,4494,39.83
2002-03-10,42.29,43.25,40.34,43.25,5038,43.25
2002-03-11,39.0,39.05,36.6,37.36,1353,37.36
2002-03-12,38.07,42.2,36.11,42.2,4388,42.2
2002-03-13,43.33,47.52,42.94,42.94,4200,42.94
2002-03-14,42.84,43.57,40.31,43.57,1101,43.57
2002-03-15,39.84,40.85,37.74,37.74,3584,37.74
2002-03-16,36.42,38.56,35.12,38.56,4161,38.56
2002-03-17,39.12,40.44,37.51,39.58,4504,39.58
2002-03-18,41.78,43.04,41.22,41.54,4632,41.54
2002-03-19,39.85,39.97,39.36,39.97,6595,39.97
2002-03-20,41.29,43.03,38.92,42.18,6239,42.18
2002-03-21,38.4,40.43,36.88,40.43,3692,40.43
2002-03-22,38.85,40.6,38.57,40.6,6061,40.6
2002-03-23,35.98,37.1,32.04,32.04,10098,32.04
2002-03-24,33.18,35.54,28.49,34.49,6897,34.49
2002-03-25,34.68,35.63,33.02,33.65,2298,33.65
2002-03-26,32.65,33.03,32.58,32.87,3955,32.87
2002-03-27,39.71,42.2,38.79,38.79,2971,38.79
2002-03-28,32.09,34.03,30.05,34.03,7358,34.03
2002-03-29,36.35,37.3,35.09,35.64,3456,35.64
2002-03-30,38.97,40.24,37.14,37.14,3861,37.14
2002-03-31,36.36,36.38,32.99,34.68,6341,34.68
2002-04-01,35.69,37.73,33.64,35.14,6289,35.14
2002-04-02,36.74,39.05,35.51,35.51,3963,35.51
2002-04-03,38.57,38.89,36.03,38.89,7125,38.89
2002-04-04,38.81,41.4,35.49,39.27,6174,39.27
2002-04-05,42.32,43.33,41.43,42.68,2418,42.68
2002-04-06,42.94,47.33,39.87,44.63,4080,44.63
2002-04-07,45.71,48.17,43.61,43.61,6174,43.61
2002-04-08,43.24,44.81,39.75,44.81,3520,44.81
2002-04-09,38.13,39.31,36.81,38.61,7506,38.61
2002-04-10,40.68,41.33,37.9,40.38,7120,40.38
2002-04-11,40.53,41.17,38.47,40.35,5618,40.35
2002-04-12,38.92,40.8,36.68,38.48,7905,38.48
2002-04-13,41.49,43.51,37.32,39.28,2252,39.28
2002-04-14,42.1,42.88,37.66,40.3,6774,40.3
2002-04-15,40.8,41.93,37.53,40.47,5138,40.47
2002-04-16,42.05,46.25,40.69,41.88,6133,41.88
2002-04-17,40.54,41.96,34.32,41.75,3303,41.75
2002-04-18,40.68,44.27,40.02,41.78,2451,41.78
2002-04-19,44.12,46.52,43.84,46.52,6467,46.52
2002-04-20,46.42,46.57,43.26,43.26,9084,43.26
2002-04-21,43.77,43.88,42.3,43.49,1801,43.49
2002-04-22,47.43,49.49,46.55,49.36,5029,49.36
2002-04-23,47.51,48.97,46.44,48.59,9788,48.59
2002-04-24,52.61,55.86,51.85,53.36,1615,53.36
2002-04-25,52.61,54.27,49.5,49.5,4955,49.5
2002-04-26,51.65,53.11,50.95,52.17,4457,52.17
2002-04-27,49.17,50.59,48.96,48.96,4152,48.96
2002-04-28,48.88,49.99,46.2,49.99,4590,49.99
2002-04-29,50.86,50.9,49.09,49.09,4560,49.09
2002-04-30,49.53,49.93,49.33,49.59,7074,49.59
2002-05-01,51.0,52.99,50.73,51.13,2861,51.13
2002-05-02,54.2,54.33,53.19,54.33,3572,54.33
2002-05-03,50.34,53.12,46.93,50.16,4308,50.16
2002-05-04,51.38,52.92,51.24,52.92,6003,52.92
2002-05-05,53.46,54.26,51.91,51.91,5092,51.91
2002-05-06,49.81,50.77,44.73,49.75,2191,49.75
2002-05-07,49.74,53.09,47.37,47.37,6633,47.37
2002-05-08,44.39,45.42,44.25,45.42,3632,45.42
2002-05-09,44.87,45.52,44.67,45.52,6687,45.52
2002-05-10,46.53,49.7,46.43,47.25,6457,47.25
2002-05-11,45.54,47.09,44.46,47.09,4185,47.09
2002-05-12,48.97,50.09,48.54,50.09,5651,50.09
2002-05-13,54.21,55.25,52.91,52.91,4978,52.91
2002-05-14,54.64,55.05,52.38,55.05,850,55.05
2002-05-15,54.87,56.46,52.93,54.12,4698,54.12
2002-05-16,52.02,52.64,49.48,51.4,3009,51.4
2002-05-17,53.4,56.0,49.69,53.21,5031,53.21
2002-05-18,53.43,54.99,52.69,54.99,1089,54.99
2002-05-19,54.36,56.19,50.89,53.4,4917,53.4
2002-05-20,56.18,57.96,50.64,55.33,4,55.33
2002-05-21,54.23,56.08,53.46,53.46,5298,53.46
2002-05-22,56.2,57.85,53.88,55.44,2948,55.44
2002-05-23,55.62,57.77,55.27,56.22,5720,56.22
2002-05-24,57.37,58.38,55.57,55.57,8569,55.57
2002-05-25,55.49,57.34,49.61,53.88,4142,53.88
2002-05-26,55.01,56.92,51.39,55.77,2887,55.77
2002-05-27,55.41,59.54,52.61,57.21,5359,57.21
2002-05-28,58.83,60.52,57.33,59.82,6944,59.82
2002-05-29,59.49,62.61,57.85,60.13,3068,60.13
2002-05-30,58.82,61.78,57.11,57.11,4175,57.11
2002-05-31,54.82,58.87,52.32,53.66,5544,53.66
2002-06-01,55.09,56.72,52.9,54.26,2328,54.26
2002-06-02,56.36,61.53,53.96,57.41,4180,57.41
2002-06-03,58.24,60.76,56.69,58.36,3717,58.36
2002-06-04,60.19,61.39,56.95,60.81,2566,60.81
2002-06-05,63.24,65.06,60.09,63.92,2007,63.92
2002-06-06,62.75,63.88,62.59,63.88,6392,63.88
2002-06-07,64.34,65.17,62.62,65.17,4485,65.17
2002-06-08,67.27,68.97,65.75,65.8,4455,65.8
2002-06-09,67.86,68.24,66.55,67.47,1979,67.47
2002-06-10,66.94,68.02,65.14,65.14,7168,65.14
2002-06-11,65.66,65.98,64.62,65.98,5951,65.98
2002-06-12,62.22,64.01,61.71,64.01,3456,64.01
2002-06-13,62.76,64.36,62.06,63.91,2892,63.91
2002-06-14,63.92,66.43,63.26,66.43,4450,66.43
2002-06-15,61.03,61.59,59.8,61.59,5335,61.59
2002-06-16,63.65,65.44,60.38,62.29,1385,62.29
2002-06-17,61.72,61.95,60.33,60.33,4619,60.33
2002-06-18,58.01,60.4,57.04,60.4,2515,60.4
2002-06-19,57.6,58.71,56.73,58.71,10143,58.71
2002-06-20,54.51,55.63,53.34,53.58,3182,53.58
2002-06-21,57.37,57.42,54.67,55.1,2338,55.1
2002-06-22,50.4,50.72,50.19,50.62,2177,50.62
2002-06-23,52.35,53.81,48.56,52.82,2624,52.82
2002-06-24,52.29,52.47,50.59,52.3,1936,52.3
2002-06-25,54.5,56.73,53.44,53.71,3471,53.71
2002-06-26,55.11,56.4,52.14,52.14,3859,52.14
2002-06-27,49.8,52.18,47.95,49.67,4644,49.67
2002-06-28,51.46,51.5,48.8,48.8,3627,48.8
2002-06-29,47.62,48.31,46.24,46.7,4885,46.7
2002-06-30,49.24,49.36,48.03,48.29,3298,48.29
2002-07-01,47.58,50.24,44.88,50.24,5639,50.24
2002-07-02,47.2,47.42,43.79,45.54,6952,45.54
2002-07-03,52.54,54.42,48.15,48.15,4593,48.15
2002-07-04,48.41,50.59,45.46,45.46,4957,45.46
